fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type_white,quality
-0.1706999206271944,-1.0103837863800873,0.4031355459181349,-0.8005418351119131,-0.7572220473792398,-0.1354008525077569,-0.6428322830422879,-0.8029085957632023,0.44656161933138816,-0.4279107716522098,0.21933214218628133,0.5603169898456029,alta
1.2775458640144386,-0.28914333028074557,1.723840058590949,-0.6899348062739417,1.5195073203433125,-0.1354008525077569,-0.4734988831466767,0.8607899081588924,0.20863074422639039,0.03771416970494128,-0.6931578896666797,-1.7847040481059715,media-baja
-0.32314684532631377,-0.23762615484507826,0.4031355459181349,-0.3802351255276218,-0.8943744189287912,-0.47813031701014974,-0.4396322031675544,-1.4819692096089536,-0.5051618810886003,0.03771416970494128,1.7954512881141198,0.5603169898456029,media-alta
0.05797046642148429,0.9472688801752692,-1.974132576892931,-0.7341776178091303,1.0257587827649277,-0.9677438377278538,-1.6588326824159556,0.19531050659006965,0.7439752132126367,0.3703034135314773,0.3852394207050007,-1.7847040481059715,alta
-0.09447645827763507,0.32906277494726166,0.7333116740863385,0.08431439559185816,0.39485787363699165,0.011483203707554315,0.2715680763940129,0.92869596954346,1.1603542446463815,1.3015532962457794,-0.029528775591799207,-1.7847040481059715,media-baja
0.5915347028684017,-0.44369485658774727,-0.05911103351735021,0.7258351628520924,-0.7023610987594193,0.30525131613817674,0.03450131654015713,-0.8979770817015893,-1.7542989753898373,-0.6939821667134392,1.4636367310766811,0.5603169898456029,media-alta
0.5153112405188424,-0.34066050571641293,2.4502275405609977,0.7037137570844982,-0.15375161256121386,0.4276546963176027,2.980902474723793,-0.47695950111721747,-1.2784372251798444,-0.09532152782567342,1.4636367310766811,-1.7847040481059715,alta
-0.24692338297675376,-0.23762615484507826,-0.2572167104182722,2.4070620011892574,-0.5926392015197781,1.431362413788896,1.219835115809436,1.6349190079430687,0.6844924944363859,0.503339111062092,-1.273833364482199,0.5603169898456029,media-alta
0.05797046642148429,-0.5467292074590819,0.006924192116290573,-0.7784204293443188,-0.4280563556603166,0.5010967244252583,1.0166350359347025,-0.9387207185323374,-0.2077482872073544,-0.09532152782567342,0.717053977742441,0.5603169898456029,media-alta
-0.09447645827763507,-1.2164524881227565,0.6012412228190572,-0.8669060524146959,-0.23604303549094474,1.2355170055018143,0.35623477634181855,-0.46337828884032656,0.44656161933138816,2.9644995153784617,-0.6102042504073185,0.5603169898456029,alta
-0.7804876194236712,-0.7012807337660837,0.3371003202844941,2.672518870400389,-0.4554868299702269,0.40317402028171756,0.288501416383574,1.6620814324968882,0.030182587897643377,-0.6274643179481318,-1.4397406430009183,0.5603169898456029,media-alta
-0.09447645827763507,1.5654749854032766,-2.0401678025265717,-0.6235705889711589,0.751454039665825,-0.5270916690819202,-1.455632602541222,1.0577174861741687,1.2793196821988804,0.10423201847024863,-0.9420188074447587,-1.7847040481059715,media-baja
-1.08538146882191,-0.13459180397374362,-0.6534280642201167,0.460378293640961,-0.4006258813504063,0.941748893071192,0.5594348562165521,-0.05254661746363225,-0.3861964435361014,-0.2283572253562881,-0.6102042504073185,0.5603169898456029,media-baja
-1.00915800647235,-0.39217768115208024,-0.3892871616855538,1.5222057704854866,0.03826170760815801,0.941748893071192,1.88023537540232,1.2003202150817682,0.030182587897643377,-0.7605000154787466,-1.273833364482199,0.5603169898456029,media-alta
0.286640853470163,-0.28914333028074557,-0.12514625915099098,1.1903846839715722,-0.4280563556603166,-0.3802076128666089,0.5425015162269909,0.6910247546974735,-1.0999890688510947,-1.1596071080705903,-0.9420188074447587,0.5603169898456029,media-baja
-0.7804876194236712,-0.752797909201751,-0.1911814847846314,-0.645691994738753,-0.4280563556603166,-0.2333235566512977,0.2038347164357684,-0.9726737492246212,-0.2077482872073544,-0.29487507412159547,-0.029528775591799207,0.5603169898456029,media-alta
1.6586631757622365,0.22602842407592705,1.1295230278881827,-0.11477825631649045,0.4497188222568118,-0.9187824856560833,-1.57416598246815,0.92869596954346,0.6844924944363859,1.7671782376029308,1.38068309181732,-1.7847040481059715,alta
-0.7804876194236712,0.32906277494726166,1.1955582535218234,0.2834070475002068,-0.2909039841107653,-0.8208597815125426,0.03450131654015713,0.5891656626205843,0.26811346300264116,0.3037855647661699,-1.273833364482199,0.5603169898456029,baja
1.1250989393153186,-0.28914333028074557,0.9974525766209016,-0.8226632408795074,0.09312265622797841,-0.8698211335843129,-1.4894992825203444,0.6910247546974735,0.8034579319888848,1.5676246913070089,-0.36134333262923946,-1.7847040481059715,media-alta
2.802015111005631,0.12299407320459269,1.063487802254542,-0.7341776178091303,1.7115206405126842,-1.1146278939431649,-1.6757660224055166,1.234273245774052,0.44656161933138816,1.5011068425417016,-0.6102042504073185,-1.7847040481059715,media-alta
2.344674336908273,0.380579950382929,1.2615934791554644,-0.13689966208408466,1.4097854231036713,-1.1635892460149353,-1.692699362395078,1.1663671843894843,0.3275961817788893,2.0332496326641594,0.8000076170018007,-1.7847040481059715,media-baja
-0.32314684532631377,1.2048547573536053,-0.8515337411210389,-0.712056212041536,0.6417321424261839,-0.5270916690819202,-0.45656554315711556,0.758930816082041,2.1715604638426207,0.3037855647661699,-1.0249724467041184,-1.7847040481059715,media-alta
-0.32314684532631377,1.4109234590962745,-1.8420621256256495,-0.6235705889711589,0.5320102451865427,-0.7229370773690017,-1.3878992425829775,0.30056490173613437,0.8034579319888848,0.3703034135314773,-0.1124824148511589,-1.7847040481059715,media-alta
0.362864315819723,0.380579950382929,-0.45532238731919455,1.3452345243447321,-0.674930624449509,0.5990194285687992,0.9150349959973357,0.07987020223628966,-0.6241273186410992,-0.6274643179481318,0.6341003384830812,0.5603169898456029,alta
-0.4755937700254331,-0.752797909201751,-0.5213576129528351,2.6946402761679833,-0.23604303549094474,0.40317402028171756,0.08530133650884052,1.5262693097277154,-0.8620581937460969,-0.4279107716522098,-1.4397406430009183,0.5603169898456029,media-alta
-0.5518172323749925,0.12299407320459269,3.308685473798327,-0.8669060524146959,4.4271375971938,-0.7229370773690017,-0.659765623031849,-0.32756616607115363,-0.8620581937460969,0.03771416970494128,-0.859065168185399,0.5603169898456029,media-baja
