type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.0,0.2525714593671288,0.0796968234260547,0.44831528355624084,2.931237133920251,0.2768698345388365,0.6877920891708954,0.8091596313556597,2.4899031812935473,-1.3609673753517137,-0.3136439183890222,-1.4805926223676529,0.21005529145395715
0.0,-0.6967081030443776,0.4730311977585925,0.20722859412413622,-0.9702769988913732,0.6771720987365019,-1.386621439578117,-0.11713351920520841,0.057419191414104294,0.8068919539473061,0.09019908442491001,-0.9044249810374589,0.21005529145395715
0.0,1.7442964860137808,0.21080828153690087,0.9304886624204514,0.11234210602494142,0.7772476647859181,-0.31595639248185253,-0.9702982631428501,0.43966667553801897,0.517844043374103,-0.41460466909250543,-0.41056700275443525,0.21005529145395715
0.0,0.5237941914847023,-0.4447490090173296,-0.033858095307969065,0.43917051505628163,1.5778521931812481,0.8216252200579285,1.1991778000128674,0.6134155319580012,0.012010199870999176,-0.8184476719064376,-0.575186328848776,0.21005529145395715
0.0,0.5237941914847023,-0.4447490090173296,-0.033858095307969065,0.43917051505628163,1.5778521931812481,0.8216252200579285,1.1991778000128674,0.6134155319580012,0.012010199870999176,-0.8184476719064376,-0.575186328848776,0.21005529145395715
0.0,1.7442964860137808,0.21080828153690087,0.9304886624204514,0.11234210602494142,0.7772476647859181,-0.31595639248185253,-0.9702982631428501,0.43966667553801897,0.517844043374103,-0.41460466909250543,-0.41056700275443525,0.21005529145395715
0.0,-0.8323194691031637,0.7352541139802848,-1.9625516107648096,0.13276888158940012,0.2768698345388365,-0.31595639248185253,-0.0196289770409065,0.3701671329700415,-0.06025177777229999,-0.1117224169820564,-0.8221153179902886,0.21005529145395715
0.0,0.2525714593671288,0.0796968234260547,0.44831528355624084,2.931237133920251,0.2768698345388365,0.6877920891708954,0.8091596313556597,2.4899031812935473,-1.3609673753517137,-0.3136439183890222,-1.4805926223676529,0.21005529145395715
0.0,-0.6967081030443776,0.4730311977585925,0.20722859412413622,-0.9702769988913732,0.6771720987365019,-1.386621439578117,-0.11713351920520841,0.057419191414104294,0.8068919539473061,0.09019908442491001,-0.9044249810374589,0.21005529145395715
0.0,1.7442964860137808,-0.5758604671281757,1.2921186965686087,-0.9907037744558321,0.1767942684894202,-0.4497895233688856,-0.19026192582843485,-0.012080351153873174,0.22879613280090308,-0.3136439183890222,0.3302199646701009,0.21005529145395715
0.0,1.7442964860137808,0.0796968234260547,1.0510320071365034,-1.0009171622380615,-0.924036958054158,-1.5873711359086666,-1.7990868715394164,-1.054573489673651,-1.4332293529950129,0.7969243393492924,1.1533165951418074,1.125924122804416
0.0,2.422353316307714,-0.4447490090173296,0.9304886624204514,-0.43918083421544535,-0.7238858259553254,-1.1858717432475674,-0.6777846366499444,0.30066759040206403,-0.34929968834550307,0.4940420872388428,-0.7398056549431182,1.125924122804416
0.0,1.4730737538962086,-1.10030629957156,0.5688586282722935,-1.0519841011492084,-0.2235079957082444,-1.252788308691084,-1.5065732450465106,-0.6375762342657476,-0.06025177777229999,1.5036495942736736,0.16560063857576018,1.125924122804416
0.0,-0.28987400486801806,-1.362529215793252,0.9304886624204514,-0.9907037744558321,0.1767942684894202,0.888541785501445,0.15100397174662183,-0.915574404537696,2.5411794173865245,0.3930813365353596,1.4825552473304904,-1.6216823712469601
0.0,-0.28987400486801806,-1.231417757682406,0.6894019729883462,-0.9907037744558321,-1.0241125241035742,-0.4497895233688856,-0.604656230026718,-0.8460748619697186,0.4455820657308038,0.6959635886458092,0.6594586168587838,-1.6216823712469601
0.0,0.7950169236022757,0.9974770302019772,1.171575351852556,-1.072410876713667,-0.924036958054158,-1.1858717432475674,0.8335357668967353,-0.7418255481177137,-0.49382364363210457,0.4940420872388428,0.5771489538116135,0.21005529145395715
0.0,-0.42548537092680416,0.6041426558694387,-2.2036383001969146,0.23490275941169395,0.1767942684894202,-0.048290130707786406,-0.09275738366413293,0.5786657606740124,0.22879613280090308,0.1911598351283932,-0.9044249810374589,1.125924122804416
0.0,-0.5610967369855903,0.6041426558694387,0.6894019729883462,-0.7047289165534094,-0.42365912780707704,-1.0520386123605343,-0.8484175854374727,-0.915574404537696,-0.13251375541560237,-1.3232514254238537,0.3302199646701009,-1.6216823712469601
0.0,-0.018651272750444616,-0.05141463468479146,1.171575351852556,-0.9498502233269145,0.6771720987365019,0.4201258273968293,-0.3608948746159632,-0.29007852142582163,2.0353455738834207,-0.010761666278573195,-0.08132835056575237,-1.6216823712469601
0.0,-0.28987400486801806,0.0796968234260547,1.0510320071365034,-1.0315573255847497,0.9773987968847501,-1.252788308691084,0.12662783620554635,0.43966667553801897,1.6740356856669152,-0.1117224169820564,-0.49287666580160566,0.21005529145395715
0.0,0.2525714593671288,-0.18252609279563764,-0.033858095307969065,0.5413043928785755,0.3769454005882529,1.4238743090495773,2.6373697969363206,0.5786657606740124,0.4455820657308038,0.1911598351283932,-0.16363801361292274,0.21005529145395715
0.0,0.1169600933083427,-0.3136375509064838,0.3277719388401882,-1.092837652278126,0.9773987968847501,0.01862643473573012,0.22413237836984828,-0.29007852142582163,1.8908216185968192,-0.41460466909250543,-0.49287666580160566,0.21005529145395715
0.0,0.2525714593671288,0.21080828153690087,0.8099453177043987,0.480024066185199,0.8773232308353338,-0.18212326159481948,0.10225170066447088,0.7871643883779449,1.384987775093712,0.4940420872388428,-0.08132835056575237,0.21005529145395715
0.0,0.7950169236022757,0.0796968234260547,1.894835420148871,-1.072410876713667,0.4770209666376692,-1.1858717432475674,-0.11713351920520841,-0.8460748619697186,0.012010199870999176,0.09019908442491001,0.8240779429531245,0.21005529145395715
0.0,0.5237941914847023,0.7352541139802848,0.44831528355624084,-0.8885698966335382,-0.924036958054158,0.15245956562276317,-0.555903958944567,-1.1240730322416284,-0.6383475989187061,2.3113355999015384,1.40024558428332,-1.6216823712469601
0.0,2.2867419502489277,-0.3136375509064838,0.8099453177043987,0.8272792507809983,0.1767942684894202,-0.9851220469170178,0.12662783620554635,1.238911415069837,0.08427217751430155,0.4940420872388428,-0.49287666580160566,0.21005529145395715
0.0,2.0155192181313555,-1.624752132014944,0.20722859412413622,-1.072410876713667,-0.023356863609411745,-1.8550373976827328,-2.189105040196624,-0.1510794362898667,2.0353455738834207,-0.8184476719064376,-0.3282573397072649,0.21005529145395715
0.0,0.7950169236022757,-0.18252609279563764,0.44831528355624084,-0.8783565088513089,0.7772476647859181,-0.249039827038336,-0.8971698565196237,-0.6375762342657476,0.012010199870999176,-0.41460466909250543,0.16560063857576018,0.21005529145395715
0.0,-1.3747649333383105,0.0796968234260547,-1.4803782319005994,1.7566975389638722,0.1767942684894202,-0.8512889160299848,1.028544851225339,0.8219141596619336,1.312725797450413,-1.1213299240168872,-0.3282573397072649,1.125924122804416
0.0,-0.42548537092680416,1.6530343207562073,-1.1187481977524418,-0.19405952744194008,0.8773232308353338,-0.6505392196994352,0.2972607849930747,-0.1510794362898667,0.3733200880875046,-1.3232514254238537,-0.49287666580160566,1.125924122804416
0.0,0.2525714593671288,0.866365572091131,-0.033858095307969065,-1.0519841011492084,1.0774743629341665,0.2193761310662797,0.029123294041244457,-1.1240730322416284,-0.4215616659888054,-2.029976680348235,0.4948392907644416,0.21005529145395715
0.0,0.6594055575434884,-0.3136375509064838,0.8099453177043987,2.3695008058976352,1.4777766271318318,0.6877920891708954,0.2972607849930747,2.107655697169671,0.15653415515760072,-1.2222906747203706,-1.6452119484619951,1.125924122804416
0.0,0.6594055575434884,-0.3136375509064838,0.8099453177043987,2.3695008058976352,1.4777766271318318,0.6877920891708954,0.2972607849930747,2.107655697169671,0.15653415515760072,-1.2222906747203706,-1.6452119484619951,1.125924122804416
0.0,0.2525714593671288,0.6041426558694387,-0.7571181636042842,0.21447598384723526,2.678683419724827,-0.4497895233688856,0.565398275944905,0.5439159893899852,-0.4215616659888054,-0.21268316768553905,-0.6574959918959463,0.21005529145395715
0.0,-0.28987400486801806,-0.3136375509064838,-0.6365748188882316,-1.011130550020291,1.4777766271318318,-0.11520669615130294,0.3703891916163011,-0.1510794362898667,0.22879613280090308,0.7969243393492924,-0.9044249810374589,0.21005529145395715
0.0,-0.15426263880923075,-0.4447490090173296,-0.7571181636042842,-1.011130550020291,1.77800332528008,-0.11520669615130294,0.4191414626984521,-0.1510794362898667,0.3733200880875046,0.7969243393492924,-0.9044249810374589,0.21005529145395715
0.0,0.7950169236022757,-1.10030629957156,-0.1544014400240217,-1.011130550020291,1.5778521931812481,0.2193761310662797,0.7360312247324333,-0.2553287501418329,-0.2047757330589015,0.4940420872388428,-0.49287666580160566,-1.6216823712469601
0.0,-0.8323194691031637,2.4397030694212836,-0.7571181636042842,-0.39832728308652776,2.078230023428329,1.892290267154193,1.6867005108343769,0.057419191414104294,0.5901060210174053,0.3930813365353596,-0.6574959918959463,-0.7058135398965015
0.0,-0.8323194691031637,2.57081452753213,-0.8776615083203368,-0.39832728308652776,2.378456721576578,1.8253737017106764,1.7110766463754523,0.02266942013011556,0.4455820657308038,0.3930813365353596,-0.6574959918959463,1.125924122804416
0.0,0.2525714593671288,0.6041426558694387,-0.7571181636042842,0.21447598384723526,2.678683419724827,-0.4497895233688856,0.565398275944905,0.5439159893899852,-0.4215616659888054,-0.21268316768553905,-0.6574959918959463,0.21005529145395715
0.0,0.1169600933083427,-0.9691948414607139,0.3277719388401882,-0.2757666296997752,2.478532287625994,-0.18212326159481948,0.32163692053415016,0.4049169042540302,1.2404638198071105,-0.010761666278573195,-0.6574959918959463,1.125924122804416
0.0,0.5237941914847023,-0.9691948414607139,-0.1544014400240217,-0.9702769988913732,1.9781544573789127,-0.249039827038336,0.8822880379788861,-0.7418255481177137,1.1682018421638114,-0.41460466909250543,0.9063876060002949,0.21005529145395715
0.0,-0.28987400486801806,-0.18252609279563764,-0.395488129456127,-1.072410876713667,2.5786078536754107,0.2862926965097962,-0.31214260353381224,-0.8460748619697186,1.0959398645205092,0.9988458407562577,0.3302199646701009,-1.6216823712469601
0.0,-0.8323194691031637,-1.362529215793252,0.08668524940808357,-1.072410876713667,1.4777766271318318,-0.9182054814735013,-1.3359402962589824,-0.9850739471056735,0.9514159092339075,-0.21268316768553905,0.24791030162293054,-1.6216823712469601
0.0,-0.5610967369855903,-1.10030629957156,0.3277719388401882,-1.092837652278126,0.2768698345388365,0.2862926965097962,-0.7021607721910198,-0.9503241758216847,0.8791539315906084,-1.3232514254238537,0.24791030162293054,0.21005529145395715
0.0,0.1169600933083427,-0.18252609279563764,0.3277719388401882,-1.0315573255847497,-0.32358356175766073,-0.3828729579253691,1.3210584777182448,-1.054573489673651,-0.4215616659888054,0.3930813365353596,0.3302199646701009,0.21005529145395715
0.0,0.5237941914847023,-0.706971925239022,0.20722859412413622,1.1336808842478798,0.07671870244000388,0.15245956562276317,1.8573334596219053,0.8219141596619336,-0.7106095765620085,0.1911598351283932,-0.8221153179902886,0.21005529145395715
0.0,-1.1035422012207372,-0.9691948414607139,-0.7571181636042842,1.2358147620701736,0.5770965326870855,1.022374916388478,0.24850851391092374,1.1694118725018596,0.8068919539473061,-1.2222906747203706,-1.3982829593204826,0.21005529145395715
0.0,-0.28987400486801806,1.5219228626453611,-2.0830949554808624,-0.3574737319576104,0.1767942684894202,-0.6505392196994352,-1.433444838423284,-0.2553287501418329,-0.566085621275407,-1.0203691733134042,-0.3282573397072649,0.21005529145395715
0.0,0.7950169236022757,-0.8380833833498678,0.44831528355624084,-1.0519841011492084,-0.42365912780707704,0.6208755237273789,-0.6290323655677934,-0.42907760656177657,1.2404638198071105,-1.4242121761273363,-0.575186328848776,0.21005529145395715
0.0,-1.1035422012207372,-0.9691948414607139,-0.7571181636042842,1.2358147620701736,0.5770965326870855,1.022374916388478,0.24850851391092374,1.1694118725018596,0.8068919539473061,-1.2222906747203706,-1.3982829593204826,0.21005529145395715
0.0,-0.28987400486801806,1.5219228626453611,-2.0830949554808624,-0.3574737319576104,0.1767942684894202,-0.6505392196994352,-1.433444838423284,-0.2553287501418329,-0.566085621275407,-1.0203691733134042,-0.3282573397072649,0.21005529145395715
0.0,0.5237941914847023,-0.3136375509064838,-0.6365748188882316,-1.011130550020291,-0.42365912780707704,-0.249039827038336,-0.3608948746159632,-0.39432783527778786,-0.2770377107022039,-0.21268316768553905,-0.2459476766600931,0.21005529145395715
0.0,-0.5610967369855903,-0.05141463468479146,-0.9982048530363895,0.010208228202647584,-0.2235079957082444,-0.5167060888124021,-0.31214260353381224,-1.2283223460936332,0.22879613280090308,0.09019908442491001,1.647174573424831,-1.6216823712469601
0.0,-0.15426263880923075,-0.4447490090173296,-0.1544014400240217,-0.8681431210690794,0.3769454005882529,-0.31595639248185253,-0.9946743986839256,-0.42907760656177657,1.0236778868772098,1.604610344977157,0.08329097552858834,-1.6216823712469601
0.0,0.7950169236022757,-0.3136375509064838,-0.395488129456127,0.7659989240876218,0.7772476647859181,-0.9182054814735013,-0.7752891788142463,0.8219141596619336,-0.4215616659888054,-1.3232514254238537,-0.9044249810374589,1.125924122804416
0.0,-0.8323194691031637,0.0796968234260547,1.2921186965686087,0.2961830861050702,1.3777010610824154,0.888541785501445,2.612993661395245,0.6134155319580012,-0.6383475989187061,0.2921205858318764,-1.3159732962733122,0.21005529145395715
0.0,-0.018651272750444616,0.4730311977585925,-1.1187481977524418,-0.3574737319576104,1.8780788913294963,1.0558331991102363,2.47892491591933,0.6829150745259787,0.9514159092339075,1.2007673421632241,-0.9044249810374589,1.125924122804416
0.0,2.422353316307714,-0.4447490090173296,1.6537487307167666,-1.092837652278126,1.1775499289835827,-1.7212042667956997,-1.579701651669737,0.09216896269809303,-1.722277263568216,0.09019908442491001,-1.2336636332261417,0.21005529145395715
0.0,-0.15426263880923075,-0.4447490090173296,-0.1544014400240217,-0.8681431210690794,0.3769454005882529,-0.31595639248185253,-0.9946743986839256,-0.42907760656177657,1.0236778868772098,1.604610344977157,0.08329097552858834,-1.6216823712469601
0.0,0.7950169236022757,-0.3136375509064838,-0.395488129456127,0.7659989240876218,0.7772476647859181,-0.9182054814735013,-0.7752891788142463,0.8219141596619336,-0.4215616659888054,-1.3232514254238537,-0.9044249810374589,1.125924122804416
0.0,0.3881828254259149,-1.10030629957156,0.44831528355624084,-1.011130550020291,0.07671870244000388,-0.249039827038336,-1.2140596185536048,-1.4020712025135769,0.517844043374103,-1.1213299240168872,1.7294842364720013,-1.6216823712469601
0.0,0.2525714593671288,0.7352541139802848,0.20722859412413622,-1.0315573255847497,-0.023356863609411745,-0.9851220469170178,-1.6528300582929634,-0.915574404537696,0.8791539315906084,1.70557109568064,1.1533165951418074,-1.6216823712469601
0.0,0.7950169236022757,-1.10030629957156,-0.27494478474007433,0.500450841749658,2.178305589477745,-0.5836226542559186,-0.8240414498963973,0.7871643883779449,-1.7945392412115184,0.7969243393492924,-1.0690443071317997,1.125924122804416
0.0,0.3881828254259149,-0.8380833833498678,0.20722859412413622,1.9711786823906894,0.7772476647859181,1.0892914818319945,0.7116550891913578,1.6211588991937902,0.15653415515760072,1.2007673421632241,-1.1513539701789715,0.21005529145395715
0.0,0.3881828254259149,0.9974770302019772,-1.4803782319005994,-0.051072098490728864,2.078230023428329,0.8216252200579285,0.6629028181092068,0.26591781911807527,-0.13251375541560237,-0.6165261704994719,-0.49287666580160566,1.125924122804416
0.0,0.6594055575434884,-0.5758604671281757,-0.27494478474007433,0.37789018836290517,0.4770209666376692,0.48704239284034584,1.7110766463754523,0.9609132447979272,1.0236778868772098,-0.21268316768553905,-0.9044249810374589,0.21005529145395715
0.0,-0.018651272750444616,-0.18252609279563764,-0.1544014400240217,1.4196557421503027,0.7772476647859181,2.293789659815292,1.589195968670075,1.1694118725018596,0.22879613280090308,-0.010761666278573195,-0.7398056549431182,0.21005529145395715
0.0,-0.967930835161951,0.0796968234260547,1.2921186965686087,0.23490275941169395,0.6771720987365019,2.026123398041226,2.5886175258541697,0.64816530324199,-0.49382364363210457,-0.1117224169820564,-1.3159732962733122,1.125924122804416
0.0,0.1169600933083427,-0.3136375509064838,0.08668524940808357,-0.9498502233269145,-0.7238858259553254,0.8216252200579285,-0.0196289770409065,-1.3325716599455995,0.517844043374103,-0.8184476719064376,1.647174573424831,-1.6216823712469601
0.0,0.1169600933083427,-0.706971925239022,0.08668524940808357,-0.9294234477624558,-0.8239613920047416,0.888541785501445,-0.0196289770409065,-1.3673214312295883,0.4455820657308038,-0.717486921202955,1.647174573424831,-1.6216823712469601
0.0,0.9306282896610618,-1.231417757682406,-0.033858095307969065,-0.9498502233269145,-0.2235079957082444,1.0892914818319945,0.27288464945199925,-0.7765753194017025,0.15653415515760072,-0.41460466909250543,0.7417682799059542,-1.6216823712469601
0.0,0.3881828254259149,-0.05141463468479146,-0.395488129456127,1.2358147620701736,0.1767942684894202,1.8253737017106764,2.515489119230943,1.0651625586498934,-1.0719194647785106,-0.6165261704994719,-1.1513539701789715,0.21005529145395715
0.0,2.422353316307714,0.014141094370631628,0.44831528355624084,-1.0519841011492084,-0.8239613920047416,-1.3197048741346005,-1.3846925673411332,-0.8808246332537073,-1.722277263568216,-1.2222906747203706,0.6594586168587838,-1.6216823712469601
0.0,0.7950169236022757,-0.18252609279563764,0.5688586282722935,1.46050929327922,1.77800332528008,1.1562080472755112,1.3454346132593202,1.2736611863538643,-1.3609673753517137,-0.41460466909250543,-1.2336636332261417,1.125924122804416
0.0,0.3881828254259149,-1.8869750482366363,-0.033858095307969065,0.6638650462653279,1.1775499289835827,1.9592068325977094,0.614150547027056,0.8219141596619336,1.5295117303803136,-0.717486921202955,-0.9867346440846293,1.125924122804416
0.0,-1.1035422012207372,-0.706971925239022,-0.9982048530363895,1.1745344353767972,0.7772476647859181,1.3569577436060607,0.6629028181092068,1.099912329933882,1.0959398645205092,-0.9194084226099208,-0.9867346440846293,1.125924122804416
